shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
canonical-903_0018,42.385151,-71.076919,40017,
canonical-903_0018,42.384489,-71.076918,40018,
canonical-903_0018,42.384131,-71.076943,40019,
canonical-903_0018,42.383673,-71.076967,40020,
canonical-903_0018,42.383673,-71.076967,50001,
canonical-903_0018,42.383106,-71.076998,50002,
canonical-903_0018,42.383007,-71.077001,50003,
canonical-903_0018,42.382872,-71.077006,50004,
canonical-903_0018,42.382587,-71.077017,50005,
canonical-903_0018,42.381775,-71.076955,50006,
canonical-903_0018,42.380549,-71.076935,50007,
canonical-903_0018,42.380307,-71.076932,50008,
canonical-903_0018,42.380169,-71.076908,50009,
canonical-903_0018,42.379995,-71.076868,50010,
canonical-903_0018,42.379743,-71.076783,50011,
canonical-903_0018,42.379593,-71.076710,50012,
canonical-903_0018,42.379536,-71.076679,50013,
canonical-903_0018,42.379358,-71.076605,50014,
canonical-903_0018,42.378895,-71.076313,50015,
canonical-903_0018,42.376996,-71.074680,50016,
canonical-903_0018,42.376445,-71.074194,50017,
canonical-903_0018,42.375918,-71.073634,50018,
canonical-903_0018,42.375461,-71.073003,50019,
canonical-903_0018,42.375065,-71.072442,50020,
canonical-903_0018,42.374488,-71.071477,50021,
canonical-903_0018,42.374366,-71.071204,50022,
canonical-903_0018,42.374109,-71.070642,50023,
canonical-903_0018,42.373666,-71.069631,50024,
canonical-903_0018,42.373666,-71.069631,60001,
canonical-903_0018,42.373642,-71.069578,60002,
canonical-903_0018,42.373453,-71.069084,60003,
canonical-903_0018,42.372677,-71.067739,60004,
canonical-903_0018,42.371310,-71.065748,60005,
canonical-903_0018,42.371298,-71.065725,60006,
canonical-903_0018,42.365832,-71.060531,60007,
canonical-903_0018,42.365739,-71.060451,60008,
canonical-903_0018,42.365739,-71.060451,70001,
canonical-903_0018,42.364186,-71.059114,70002,
canonical-903_0018,42.363533,-71.058364,70003,
canonical-903_0018,42.363321,-71.058165,70004,
canonical-903_0018,42.363141,-71.058044,70005,
canonical-903_0018,42.363141,-71.058044,80001,
canonical-903_0018,42.363140,-71.058043,80002,
canonical-903_0018,42.362969,-71.057940,80003,
canonical-903_0018,42.362708,-71.057892,80004,
canonical-903_0018,42.360395,-71.057691,80005,
canonical-903_0018,42.358975,-71.057708,80006,
canonical-903_0018,42.358975,-71.057708,90001,
canonical-903_0018,42.358872,-71.057710,90002,
canonical-903_0018,42.358110,-71.057709,90003,
canonical-903_0018,42.358026,-71.057719,90004,
canonical-903_0018,42.357914,-71.057795,90005,
canonical-903_0018,42.356942,-71.058665,90006,
canonical-903_0018,42.356503,-71.059266,90007,
canonical-903_0018,42.355996,-71.059847,90008,
canonical-903_0018,42.355572,-71.060326,90009,
canonical-903_0018,42.355572,-71.060326,100001,
canonical-903_0018,42.355565,-71.060333,100002,
canonical-903_0018,42.355291,-71.060598,100003,
canonical-903_0018,42.354920,-71.061027,100004,
canonical-903_0018,42.354067,-71.061850,100005,
canonical-903_0018,42.353888,-71.062045,100006,
canonical-903_0018,42.353618,-71.062304,100007,
canonical-903_0018,42.353504,-71.062363,100008,
canonical-903_0018,42.353281,-71.062439,100009,
canonical-903_0018,42.353068,-71.062446,100010,
canonical-903_0018,42.352830,-71.062467,100011,
canonical-903_0018,42.352533,-71.062512,100012,
canonical-903_0018,42.352533,-71.062512,110001,
canonical-903_0018,42.352431,-71.062528,110002,
canonical-903_0018,42.351596,-71.062699,110003,
canonical-903_0018,42.350966,-71.062858,110004,
canonical-903_0018,42.350838,-71.062918,110005,
canonical-903_0018,42.350737,-71.062986,110006,
canonical-903_0018,42.350443,-71.063318,110007,
canonical-903_0018,42.349826,-71.063918,110008,
canonical-903_0018,42.349517,-71.063997,110009,
canonical-903_0018,42.349517,-71.063997,120001,
canonical-903_0018,42.349072,-71.064112,120002,
canonical-903_0018,42.348989,-71.064201,120003,
canonical-903_0018,42.347542,-71.067344,120004,
canonical-903_0018,42.347481,-71.067527,120005,
canonical-903_0018,42.347464,-71.067673,120006,
canonical-903_0018,42.347465,-71.067868,120007,
canonical-903_0018,42.347546,-71.068647,120008,
canonical-903_0018,42.347565,-71.068987,120009,
canonical-903_0018,42.347583,-71.070204,120010,
canonical-903_0018,42.347596,-71.071599,120011,
canonical-903_0018,42.347588,-71.072294,120012,
canonical-903_0018,42.347593,-71.073569,120013,
canonical-903_0018,42.347579,-71.073841,120014,
canonical-903_0018,42.347569,-71.074335,120015,
canonical-903_0018,42.347560,-71.074718,120016,
canonical-903_0018,42.347519,-71.075110,120017,
canonical-903_0018,42.347458,-71.075585,120018,
canonical-903_0018,42.347401,-71.075790,120019,
canonical-903_0018,42.347401,-71.075790,130001,
canonical-903_0018,42.347399,-71.075797,130002,
canonical-903_0018,42.347340,-71.075982,130003,
canonical-903_0018,42.347309,-71.076049,130004,
canonical-903_0018,42.347208,-71.076226,130005,
canonical-903_0018,42.347101,-71.076388,130006,
canonical-903_0018,42.346819,-71.076738,130007,
canonical-903_0018,42.346353,-71.077351,130008,
canonical-903_0018,42.345848,-71.077993,130009,
canonical-903_0018,42.344332,-71.079816,130010,
canonical-903_0018,42.344174,-71.080020,130011,
canonical-903_0018,42.343723,-71.080565,130012,
canonical-903_0018,42.343661,-71.080621,130013,
canonical-903_0018,42.343418,-71.080910,130014,
canonical-903_0018,42.342841,-71.081571,130015,
canonical-903_0018,42.341968,-71.082610,130016,
canonical-903_0018,42.341701,-71.082966,130017,
canonical-903_0018,42.341701,-71.082966,140001,
canonical-903_0018,42.341558,-71.083157,140002,
canonical-903_0018,42.341376,-71.083399,140003,
canonical-903_0018,42.341203,-71.083629,140004,
canonical-903_0018,42.340320,-71.084720,140005,
canonical-903_0018,42.337857,-71.087766,140006,
canonical-903_0018,42.337498,-71.088198,140007,
canonical-903_0018,42.336766,-71.089097,140008,
canonical-903_0018,42.336592,-71.089311,140009,
canonical-903_0018,42.336494,-71.089431,140010,
canonical-903_0018,42.336494,-71.089431,150001,
canonical-903_0018,42.335740,-71.090355,150002,
canonical-903_0018,42.335642,-71.090472,150003,
canonical-903_0018,42.333499,-71.093011,150004,
canonical-903_0018,42.333418,-71.093109,150005,
canonical-903_0018,42.332422,-71.094313,150006,
canonical-903_0018,42.332336,-71.094391,150007,
canonical-903_0018,42.331856,-71.094924,150008,
canonical-903_0018,42.331615,-71.095156,150009,
canonical-903_0018,42.331539,-71.095223,150010,
canonical-903_0018,42.331372,-71.095369,150011,
canonical-903_0018,42.331372,-71.095370,150012,
canonical-903_0018,42.331372,-71.095370,160001,
canonical-903_0018,42.331060,-71.095644,160002,
canonical-903_0018,42.330070,-71.096443,160003,
canonical-903_0018,42.329667,-71.096747,160004,
canonical-903_0018,42.329328,-71.096988,160005,
canonical-903_0018,42.329091,-71.097121,160006,
canonical-903_0018,42.328915,-71.097242,160007,
canonical-903_0018,42.328728,-71.097335,160008,
canonical-903_0018,42.328423,-71.097501,160009,
canonical-903_0018,42.328274,-71.097603,160010,
canonical-903_0018,42.328067,-71.097706,160011,
canonical-903_0018,42.327823,-71.097839,160012,
canonical-903_0018,42.327575,-71.097942,160013,
canonical-903_0018,42.327268,-71.098048,160014,
canonical-903_0018,42.326951,-71.098189,160015,
canonical-903_0018,42.326539,-71.098357,160016,
canonical-903_0018,42.326307,-71.098437,160017,
canonical-903_0018,42.326166,-71.098486,160018,
canonical-903_0018,42.325096,-71.098903,160019,
canonical-903_0018,42.325049,-71.098920,160020,
canonical-903_0018,42.324851,-71.098990,160021,
canonical-903_0018,42.323392,-71.099733,160022,
canonical-903_0018,42.322951,-71.099985,160023,
canonical-903_0018,42.322951,-71.099985,170001,
canonical-903_0018,42.322875,-71.100028,170002,
canonical-903_0018,42.322782,-71.100095,170003,
canonical-903_0018,42.322578,-71.100248,170004,
canonical-903_0018,42.322487,-71.100315,170005,
canonical-903_0018,42.322054,-71.100624,170006,
canonical-903_0018,42.321662,-71.100939,170007,
canonical-903_0018,42.321188,-71.101309,170008,
canonical-903_0018,42.320426,-71.101965,170009,
canonical-903_0018,42.319591,-71.102699,170010,
canonical-903_0018,42.319187,-71.103013,170011,
canonical-903_0018,42.318497,-71.103509,170012,
canonical-903_0018,42.318221,-71.103689,170013,
canonical-903_0018,42.317776,-71.103960,170014,
canonical-903_0018,42.317391,-71.104179,170015,
canonical-903_0018,42.317270,-71.104247,170016,
canonical-903_0018,42.317270,-71.104247,180001,
canonical-903_0018,42.317210,-71.104280,180002,
canonical-903_0018,42.317021,-71.104387,180003,
canonical-903_0018,42.316429,-71.104689,180004,
canonical-903_0018,42.316064,-71.104846,180005,
canonical-903_0018,42.315963,-71.104889,180006,
canonical-903_0018,42.315036,-71.105221,180007,
canonical-903_0018,42.314686,-71.105355,180008,
canonical-903_0018,42.314155,-71.105585,180009,
canonical-903_0018,42.313754,-71.105737,180010,
canonical-903_0018,42.313753,-71.105744,180011,
canonical-903_0018,42.312954,-71.106096,180012,
canonical-903_0018,42.312494,-71.106312,180013,
canonical-903_0018,42.311567,-71.106832,180014,
canonical-903_0018,42.310800,-71.107317,180015,
canonical-903_0018,42.310671,-71.107398,180016,
canonical-903_0018,42.310493,-71.107512,180017,
canonical-903_0018,42.310493,-71.107512,190001,
canonical-903_0018,42.310406,-71.107568,190002,
canonical-903_0018,42.310064,-71.107786,190003,
canonical-903_0018,42.309259,-71.108304,190004,
canonical-903_0018,42.308946,-71.108509,190005,
canonical-903_0018,42.308743,-71.108649,190006,
canonical-903_0018,42.308458,-71.108858,190007,
canonical-903_0018,42.307619,-71.109388,190008,
canonical-903_0018,42.307568,-71.109421,190009,
canonical-903_0018,42.306368,-71.110181,190010,
canonical-903_0018,42.306021,-71.110418,190011,
canonical-903_0018,42.305258,-71.110910,190012,
canonical-903_0018,42.304624,-71.111329,190013,
canonical-903_0018,42.304175,-71.111647,190014,
canonical-903_0018,42.303392,-71.112192,190015,
canonical-903_0018,42.302972,-71.112510,190016,
canonical-903_0018,42.302440,-71.112876,190017,
canonical-903_0018,42.302369,-71.112936,190018,
canonical-903_0018,42.302143,-71.113130,190019,
canonical-903_0018,42.302063,-71.113184,190020,
canonical-903_0018,42.301979,-71.113242,190021,
canonical-903_0018,42.301103,-71.113837,190022,
canonical-903_0018,42.300731,-71.114102,190023,
canonical-931_0009,42.396152,-71.142079,10001,
canonical-931_0009,42.396193,-71.139553,10002,
canonical-931_0009,42.396236,-71.139135,10003,
canonical-931_0009,42.396254,-71.138961,10004,
canonical-931_0009,42.396353,-71.138317,10005,
canonical-931_0009,42.396356,-71.138293,10006,
canonical-931_0009,42.396481,-71.138021,10007,
canonical-931_0009,42.396676,-71.137712,10008,
canonical-931_0009,42.396945,-71.137494,10009,
canonical-931_0009,42.397215,-71.137368,10010,
canonical-931_0009,42.397485,-71.137286,10011,
canonical-931_0009,42.397557,-71.137252,10012,
canonical-931_0009,42.397613,-71.137178,10013,
canonical-931_0009,42.397658,-71.137081,10014,
canonical-931_0009,42.397753,-71.136703,10015,
canonical-931_0009,42.397828,-71.136361,10016,
canonical-931_0009,42.397867,-71.136082,10017,
canonical-931_0009,42.397974,-71.135204,10018,
canonical-931_0009,42.397925,-71.134498,10019,
canonical-931_0009,42.397733,-71.130878,10020,
canonical-931_0009,42.397595,-71.129099,10021,
canonical-931_0009,42.397538,-71.128034,10022,
canonical-931_0009,42.397444,-71.126473,10023,
canonical-931_0009,42.397354,-71.125452,10024,
canonical-931_0009,42.397266,-71.124717,10025,
canonical-931_0009,42.397205,-71.124169,10026,
canonical-931_0009,42.397046,-71.123298,10027,
canonical-931_0009,42.396813,-71.122348,10028,
canonical-931_0009,42.396813,-71.122348,20001,
canonical-931_0009,42.396780,-71.122214,20002,
canonical-931_0009,42.396670,-71.121858,20003,
canonical-931_0009,42.396590,-71.121567,20004,
canonical-931_0009,42.396444,-71.121197,20005,
canonical-931_0009,42.396172,-71.120629,20006,
canonical-931_0009,42.395843,-71.120030,20007,
canonical-931_0009,42.395609,-71.119693,20008,
canonical-931_0009,42.395376,-71.119464,20009,
canonical-931_0009,42.395198,-71.119333,20010,
canonical-931_0009,42.394959,-71.119236,20011,
canonical-931_0009,42.394378,-71.119214,20012,
canonical-931_0009,42.393632,-71.119147,20013,
canonical-931_0009,42.390618,-71.118828,20014,
canonical-931_0009,42.388289,-71.118939,20015,
canonical-931_0009,42.388289,-71.118939,30001,
canonical-931_0009,42.388185,-71.118944,30002,
canonical-931_0009,42.380821,-71.119787,30003,
canonical-931_0009,42.378410,-71.120036,30004,
canonical-931_0009,42.378027,-71.120084,30005,
canonical-931_0009,42.377722,-71.120062,30006,
canonical-931_0009,42.377225,-71.119900,30007,
canonical-931_0009,42.376700,-71.119685,30008,
canonical-931_0009,42.376461,-71.119431,30009,
canonical-931_0009,42.376270,-71.119067,30010,
canonical-931_0009,42.376098,-71.118758,30011,
canonical-931_0009,42.375958,-71.118598,30012,
canonical-931_0009,42.375864,-71.118526,30013,
canonical-931_0009,42.375717,-71.118479,30014,
canonical-931_0009,42.375488,-71.118486,30015,
canonical-931_0009,42.374974,-71.118531,30016,
canonical-931_0009,42.374416,-71.118684,30017,
canonical-931_0009,42.373987,-71.118772,30018,
canonical-931_0009,42.373987,-71.118772,40001,
canonical-931_0009,42.373672,-71.118836,40002,
canonical-931_0009,42.373511,-71.118843,40003,
canonical-931_0009,42.373459,-71.118821,40004,
canonical-931_0009,42.373389,-71.118759,40005,
canonical-931_0009,42.373332,-71.118641,40006,
canonical-931_0009,42.373269,-71.118479,40007,
canonical-931_0009,42.372506,-71.115943,40008,
canonical-931_0009,42.372480,-71.115900,40009,
canonical-931_0009,42.372412,-71.115814,40010,
canonical-931_0009,42.371010,-71.114216,40011,
canonical-931_0009,42.370340,-71.113365,40012,
canonical-931_0009,42.370172,-71.113179,40013,
canonical-931_0009,42.370040,-71.113001,40014,
canonical-931_0009,42.369856,-71.112597,40015,
canonical-931_0009,42.368842,-71.109857,40016,
canonical-931_0009,42.368259,-71.108551,40017,
canonical-931_0009,42.367895,-71.107808,40018,
canonical-931_0009,42.365542,-71.104035,40019,
canonical-931_0009,42.365307,-71.103625,40020,
canonical-931_0009,42.365307,-71.103625,50001,
canonical-931_0009,42.364769,-71.102691,50002,
canonical-931_0009,42.363956,-71.101333,50003,
canonical-931_0009,42.363774,-71.100988,50004,
canonical-931_0009,42.363553,-71.100488,50005,
canonical-931_0009,42.363487,-71.100109,50006,
canonical-931_0009,42.363438,-71.099540,50007,
canonical-931_0009,42.363360,-71.098210,50008,
canonical-931_0009,42.363232,-71.096742,50009,
canonical-931_0009,42.363109,-71.094912,50010,
canonical-931_0009,42.362849,-71.091812,50011,
canonical-931_0009,42.362530,-71.086756,50012,
canonical-931_0009,42.362477,-71.086178,50013,
canonical-931_0009,42.362468,-71.086074,50014,
canonical-931_0009,42.362468,-71.086074,60001,
canonical-931_0009,42.362390,-71.085230,60002,
canonical-931_0009,42.362131,-71.083429,60003,
canonical-931_0009,42.362019,-71.081968,60004,
canonical-931_0009,42.361851,-71.079722,60005,
canonical-931_0009,42.361807,-71.078945,60006,
canonical-931_0009,42.361773,-71.078479,60007,
canonical-931_0009,42.361702,-71.077527,60008,
canonical-931_0009,42.361615,-71.076098,60009,
canonical-931_0009,42.361548,-71.075313,60010,
canonical-931_0009,42.361422,-71.073645,60011,
canonical-931_0009,42.361346,-71.072841,60012,
canonical-931_0009,42.361341,-71.072754,60013,
canonical-931_0009,42.361303,-71.072356,60014,
canonical-931_0009,42.361289,-71.072220,60015,
canonical-931_0009,42.361289,-71.072220,70001,
canonical-931_0009,42.361256,-71.071891,70002,
canonical-931_0009,42.361216,-71.071358,70003,
canonical-931_0009,42.361193,-71.071094,70004,
canonical-931_0009,42.361170,-71.070714,70005,
canonical-931_0009,42.361156,-71.070603,70006,
canonical-931_0009,42.361141,-71.070450,70007,
canonical-931_0009,42.361104,-71.070265,70008,
canonical-931_0009,42.361035,-71.070033,70009,
canonical-931_0009,42.361016,-71.069991,70010,
canonical-931_0009,42.360961,-71.069826,70011,
canonical-931_0009,42.360891,-71.069654,70012,
canonical-931_0009,42.360738,-71.069339,70013,
canonical-931_0009,42.358859,-71.066775,70014,
canonical-931_0009,42.358119,-71.065854,70015,
canonical-931_0009,42.357898,-71.065482,70016,
canonical-931_0009,42.357718,-71.065157,70017,
canonical-931_0009,42.357121,-71.063933,70018,
canonical-931_0009,42.356947,-71.063569,70019,
canonical-931_0009,42.356775,-71.063235,70020,
canonical-931_0009,42.356502,-71.062667,70021,
canonical-931_0009,42.356380,-71.062425,70022,
canonical-931_0009,42.356246,-71.062155,70023,
canonical-931_0009,42.356246,-71.062155,80001,
canonical-931_0009,42.355434,-71.060517,80002,
canonical-931_0009,42.355434,-71.060517,90001,
canonical-931_0009,42.355319,-71.060286,90002,
canonical-931_0009,42.353556,-71.057313,90003,
canonical-931_0009,42.353336,-71.056975,90004,
canonical-931_0009,42.353082,-71.056372,90005,
canonical-931_0009,42.352829,-71.055832,90006,
canonical-931_0009,42.352609,-71.055291,90007,
canonical-931_0009,42.352609,-71.055291,100001,
canonical-931_0009,42.352559,-71.055166,100002,
canonical-931_0009,42.351645,-71.052754,100003,
canonical-931_0009,42.351483,-71.052548,100004,
canonical-931_0009,42.351393,-71.052468,100005,
canonical-931_0009,42.351161,-71.052357,100006,
canonical-931_0009,42.350791,-71.052263,100007,
canonical-931_0009,42.350575,-71.052226,100008,
canonical-931_0009,42.350395,-71.052227,100009,
canonical-931_0009,42.350132,-71.052273,100010,
canonical-931_0009,42.349998,-71.052316,100011,
canonical-931_0009,42.349774,-71.052406,100012,
canonical-931_0009,42.349479,-71.052588,100013,
canonical-931_0009,42.343350,-71.057116,100014,
